Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 01/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18530912776247,20.554676320031466,4.229460468877707,0.0,0.0,0.0,0.3566963006131819,0.3806459269322155,0.0,5920.602949035519 
 01/01  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.067788449867274,20.554768577070928,3.911295852655167,0.0,0.0,0.0,0.3538020581179491,0.3693094906222662,0.0,5847.615773607035 
 01/01  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.751577817095865,20.554052556886615,3.394713723158785,0.0,0.0,0.0,0.3602736439393052,0.4016747155293885,0.0,6420.379537470572 
 01/01  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.559294332896437,20.55357043667478,2.743090089673531,0.0,0.0,0.0,0.3618594165556999,0.4123655780251814,0.0,6713.235147319237 
 01/01  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.414057305019808,20.55336910867986,3.1027694310213298,0.0,0.0,0.0,0.361084998834452,0.41162779023441717,0.0,6773.233444614117 
 01/01  09:00:00,0.0,0.0,0.0,4.813462727605312,17328.465819379126,0.0,0.0,0.0,0.0,16.386647426029155,20.55467368895099,3.84743017735215,0.0,0.0,0.0,0.35571151258057467,0.3890177018774467,0.0,6468.702568545863 
 01/01  10:00:00,0.0,0.0,0.0,24.2388415326688,87259.82951760768,0.0,0.0,0.0,0.0,16.26220188047867,20.55387964516329,4.002871782086027,0.0,0.0,0.0,0.3554962721154433,0.38867291214618945,0.0,6486.395586368879 
 01/01  11:00:00,0.0,0.0,0.0,327.9514043511681,1180625.0556642053,0.0,0.0,0.0,0.0,16.364891847615817,20.55484585612529,6.244473827581926,0.0,0.0,0.0,0.34635200602298707,0.34519647501582076,0.0,5608.257817888875 
 01/01  12:00:00,0.0,0.0,0.0,177.1164051853312,637619.0586671922,0.0,0.0,0.0,0.0,16.212706805046066,20.554726819303388,7.696793733150706,0.0,0.0,0.0,0.3487005495132315,0.3546350329601011,0.0,5632.220615511605 
 01/01  13:00:00,0.0,0.0,0.0,352.2832306420765,1268219.6303114754,0.0,0.0,0.0,0.0,16.186942775842654,20.555011544096656,9.036768455257123,0.0,0.0,0.0,0.34645194121352948,0.3452542857546951,0.0,5296.386437306953 
