Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 01/01  15:00:00,0.0,0.0,0.0,202.00840019340354,727230.2406962527,0.0,0.0,0.0,0.0,12.411995136025493,20.552660807716277,-0.536475034145671,0.0,0.0,0.0,0.7029746150435151,0.5381149079699719,6.036049663972336,7950.963264893139 
 01/01  16:00:00,0.0,0.0,0.0,118.00436828203407,424815.72581532268,0.0,0.0,0.0,0.0,12.335488955788583,20.55292064584593,-0.25180254556722955,0.0,0.0,0.0,0.7624093812104232,0.537623963797417,7.020262000310991,7981.161683471908 
 01/01  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.040790462490153,20.553282723962739,1.6960068643260838,0.0,0.0,0.0,0.4830602219576963,0.4572032320111966,2.711853899902232,7715.944896775924 
 01/01  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.394345891162953,20.55342647707039,2.354539304826641,0.0,0.0,0.0,0.37100671995893066,0.4392958795207459,1.36311404256035,7625.892888955288 
 01/01  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89510452792215,20.553244140564055,1.4152751533649644,0.0,0.0,0.0,0.5656623005569981,0.4961164037072688,5.2061876869027,7942.951387189462 
 01/01  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.019858686167425,20.553383386821076,1.2308081684888606,0.0,0.0,0.0,1.0050675573317996,0.5480927197675741,10.315163046936512,8092.126567596945 
 01/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98455860064468,20.553154300109488,1.5191465805725478,0.0,0.0,0.0,1.010413679662683,0.5524975924836896,10.372302004231523,8130.569169475083 
 01/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.991745821070908,20.55322017522525,2.1204884498165494,0.0,0.0,0.0,1.0058942445668298,0.5458819241184917,10.348913131831557,7920.678035383776 
 01/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41736828387857,20.55372611367751,3.4669890341611238,0.0,0.0,0.0,0.8052270146279348,0.48483529852882698,7.958524142604834,7348.227019533914 
 01/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58303869162276,20.55342507567493,5.391086127090529,0.0,0.0,0.0,0.6961870657271624,0.5006546375744715,3.9912469561557066,7352.996413144831 
