Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 07/21  15:00:00,0.0,0.0,0.0,2831.7164128053457,10194179.086099245,12876905.235745112,0.0,0.0,0.0,22.94023939902137,39.64644432008334,54.13210364292198,507.3987769855222,0.0,0.0,0.45601158783882858,0.2385425800513238,2.723498945366627,257.4216506733774 
 07/21  16:00:00,0.0,0.0,0.0,2946.0143387196696,10605651.61939081,12628830.657561237,0.0,0.0,0.0,23.092687274533306,40.67495563923986,52.43969261157307,465.4247326942739,0.0,0.0,0.45902346904272886,0.261789166959264,2.7084553039311398,257.4216506733774 
 07/21  17:00:00,0.0,0.0,0.0,2840.668460269466,10226406.456970077,11393448.636878893,0.0,0.0,0.0,23.20989809034743,41.450544645350969,49.47138388041328,411.38667941169936,0.0,0.0,0.462565098087886,0.2832132670419552,2.683154268313345,257.4216506733774 
 07/21  18:00:00,0.0,0.0,0.0,2584.131252314666,9302872.508332799,9908952.001627231,0.0,0.0,0.0,23.282325883866645,41.96380186116667,45.4309708283522,345.1197816555363,0.0,0.0,0.46658036046204545,0.3027806449106632,2.650315298205658,257.4216506733774 
 07/21  19:00:00,0.0,0.0,0.0,1980.5610223202503,7130019.680352901,6768633.750698774,0.0,0.0,0.0,23.272041471354,42.025294041340398,40.44314972548967,247.71533177912137,0.0,0.0,0.47210743234051269,0.3254604995836432,2.6164359206981384,257.4216506733774 
 07/21  20:00:00,0.0,0.0,0.0,349.18931801818976,1257081.544865483,0.0,0.0,0.0,0.0,23.24902184675625,41.354316240447577,35.70935744871759,175.27057044645253,0.0,0.0,0.4759454827095505,0.3359260979072807,2.5770094300606005,257.4216506733774 
 07/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.167783184024633,40.46294677647204,31.903999120637537,117.31231977634673,0.0,0.0,0.4785923181184647,0.3385437049921114,2.5461807691008304,257.4216506733774 
 07/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.042634686263069,39.527299563369698,29.238886476796915,60.295000569783827,0.0,0.0,0.4810862798902657,0.3406988134176322,2.5293862122476429,257.4216506733774 
 07/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.907447674144185,38.56823693861247,27.290663652055405,16.912529131218478,0.0,0.0,0.4828376121640448,0.340970094599898,2.519728233254402,257.4216506733774 
 07/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74613337602357,37.57643787288923,25.68206185460592,0.0,0.0,0.0,0.4845759144441168,0.34179344355795007,2.5162250427008887,257.4216506733774 
 01/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.249920440026,20.55443182527517,6.10917835515658,0.0,0.0,0.0,0.48013098416365559,0.4176053480587244,2.598310944485901,5858.769106000113 
 01/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.937738660169754,20.554498723687116,4.970896271255013,0.0,0.0,0.0,0.4442697352594775,0.3935839535941983,2.138659339455195,6050.7982878537409 
 01/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.352599275127007,20.55328039863046,3.9562018210497067,0.0,0.0,0.0,0.5389800342736733,0.4645976311894344,2.743109957694254,6701.803945077558 
 01/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.478696913050908,20.553746592529494,4.0548985338520329,0.0,0.0,0.0,0.43721301901020867,0.4726083092787503,2.200722418910929,6846.247817277729 
