Hour_of_Year,Time_(HH:MM),Hr_of_Day,Day_of_Year,Day_of_Week,Day_Name,Month,Heat_Sch_1,Heat_Sch_2,Cool_Sch_1,Cool_Sch_2,DHW_Sch_1,DHW_Sch_2,Custom_1,Custom_2,Custom_3
4894,1900-07-22 21:00:00,22,204,1,Sunday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4895,1900-07-22 22:00:00,23,204,1,Sunday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4896,1900-07-22 23:00:00,24,204,1,Sunday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4897,1900-07-23 00:00:00,1,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4898,1900-07-23 01:00:00,2,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4899,1900-07-23 02:00:00,3,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4900,1900-07-23 03:00:00,4,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4901,1900-07-23 04:00:00,5,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4902,1900-07-23 05:00:00,6,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4903,1900-07-23 06:00:00,7,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4904,1900-07-23 07:00:00,8,205,2,Monday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4905,1900-07-23 08:00:00,9,205,2,Monday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4906,1900-07-23 09:00:00,10,205,2,Monday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4907,1900-07-23 10:00:00,11,205,2,Monday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4908,1900-07-23 11:00:00,12,205,2,Monday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4909,1900-07-23 12:00:00,13,205,2,Monday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4910,1900-07-23 13:00:00,14,205,2,Monday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4911,1900-07-23 14:00:00,15,205,2,Monday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4912,1900-07-23 15:00:00,16,205,2,Monday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4913,1900-07-23 16:00:00,17,205,2,Monday,7,19.444444444444443,17.77777777777778,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4914,1900-07-23 17:00:00,18,205,2,Monday,7,19.444444444444443,17.77777777777778,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4915,1900-07-23 18:00:00,19,205,2,Monday,7,19.444444444444443,18.333333333333332,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4916,1900-07-23 19:00:00,20,205,2,Monday,7,19.444444444444443,18.88888888888889,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4917,1900-07-23 20:00:00,21,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4918,1900-07-23 21:00:00,22,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4919,1900-07-23 22:00:00,23,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4920,1900-07-23 23:00:00,24,205,2,Monday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4921,1900-07-24 00:00:00,1,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4922,1900-07-24 01:00:00,2,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4923,1900-07-24 02:00:00,3,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4924,1900-07-24 03:00:00,4,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4925,1900-07-24 04:00:00,5,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4926,1900-07-24 05:00:00,6,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4927,1900-07-24 06:00:00,7,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4928,1900-07-24 07:00:00,8,206,3,Tuesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4929,1900-07-24 08:00:00,9,206,3,Tuesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4930,1900-07-24 09:00:00,10,206,3,Tuesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4931,1900-07-24 10:00:00,11,206,3,Tuesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4932,1900-07-24 11:00:00,12,206,3,Tuesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4933,1900-07-24 12:00:00,13,206,3,Tuesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4934,1900-07-24 13:00:00,14,206,3,Tuesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4935,1900-07-24 14:00:00,15,206,3,Tuesday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4936,1900-07-24 15:00:00,16,206,3,Tuesday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4937,1900-07-24 16:00:00,17,206,3,Tuesday,7,19.444444444444443,17.77777777777778,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4938,1900-07-24 17:00:00,18,206,3,Tuesday,7,19.444444444444443,17.77777777777778,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4939,1900-07-24 18:00:00,19,206,3,Tuesday,7,19.444444444444443,18.333333333333332,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4940,1900-07-24 19:00:00,20,206,3,Tuesday,7,19.444444444444443,18.88888888888889,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4941,1900-07-24 20:00:00,21,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4942,1900-07-24 21:00:00,22,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4943,1900-07-24 22:00:00,23,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4944,1900-07-24 23:00:00,24,206,3,Tuesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4945,1900-07-25 00:00:00,1,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4946,1900-07-25 01:00:00,2,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4947,1900-07-25 02:00:00,3,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4948,1900-07-25 03:00:00,4,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4949,1900-07-25 04:00:00,5,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4950,1900-07-25 05:00:00,6,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4951,1900-07-25 06:00:00,7,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4952,1900-07-25 07:00:00,8,207,4,Wednesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4953,1900-07-25 08:00:00,9,207,4,Wednesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4954,1900-07-25 09:00:00,10,207,4,Wednesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4955,1900-07-25 10:00:00,11,207,4,Wednesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4956,1900-07-25 11:00:00,12,207,4,Wednesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4957,1900-07-25 12:00:00,13,207,4,Wednesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4958,1900-07-25 13:00:00,14,207,4,Wednesday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4959,1900-07-25 14:00:00,15,207,4,Wednesday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4960,1900-07-25 15:00:00,16,207,4,Wednesday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4961,1900-07-25 16:00:00,17,207,4,Wednesday,7,19.444444444444443,17.77777777777778,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4962,1900-07-25 17:00:00,18,207,4,Wednesday,7,19.444444444444443,17.77777777777778,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4963,1900-07-25 18:00:00,19,207,4,Wednesday,7,19.444444444444443,18.333333333333332,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4964,1900-07-25 19:00:00,20,207,4,Wednesday,7,19.444444444444443,18.88888888888889,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4965,1900-07-25 20:00:00,21,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4966,1900-07-25 21:00:00,22,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4967,1900-07-25 22:00:00,23,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4968,1900-07-25 23:00:00,24,207,4,Wednesday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4969,1900-07-26 00:00:00,1,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4970,1900-07-26 01:00:00,2,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4971,1900-07-26 02:00:00,3,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4972,1900-07-26 03:00:00,4,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4973,1900-07-26 04:00:00,5,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4974,1900-07-26 05:00:00,6,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4975,1900-07-26 06:00:00,7,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4976,1900-07-26 07:00:00,8,208,5,Thursday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4977,1900-07-26 08:00:00,9,208,5,Thursday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4978,1900-07-26 09:00:00,10,208,5,Thursday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4979,1900-07-26 10:00:00,11,208,5,Thursday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4980,1900-07-26 11:00:00,12,208,5,Thursday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4981,1900-07-26 12:00:00,13,208,5,Thursday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4982,1900-07-26 13:00:00,14,208,5,Thursday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4983,1900-07-26 14:00:00,15,208,5,Thursday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4984,1900-07-26 15:00:00,16,208,5,Thursday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4985,1900-07-26 16:00:00,17,208,5,Thursday,7,19.444444444444443,17.77777777777778,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
4986,1900-07-26 17:00:00,18,208,5,Thursday,7,19.444444444444443,17.77777777777778,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4987,1900-07-26 18:00:00,19,208,5,Thursday,7,19.444444444444443,18.333333333333332,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4988,1900-07-26 19:00:00,20,208,5,Thursday,7,19.444444444444443,18.88888888888889,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4989,1900-07-26 20:00:00,21,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4990,1900-07-26 21:00:00,22,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4991,1900-07-26 22:00:00,23,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4992,1900-07-26 23:00:00,24,208,5,Thursday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4993,1900-07-27 00:00:00,1,209,6,Friday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4994,1900-07-27 01:00:00,2,209,6,Friday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4995,1900-07-27 02:00:00,3,209,6,Friday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4996,1900-07-27 03:00:00,4,209,6,Friday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4997,1900-07-27 04:00:00,5,209,6,Friday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4998,1900-07-27 05:00:00,6,209,6,Friday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
4999,1900-07-27 06:00:00,7,209,6,Friday,7,19.444444444444443,19.444444444444443,26.666666666666664,28.333333333333332,48.888888888888886,53.33333333333333,,,
5000,1900-07-27 07:00:00,8,209,6,Friday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5001,1900-07-27 08:00:00,9,209,6,Friday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5002,1900-07-27 09:00:00,10,209,6,Friday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5003,1900-07-27 10:00:00,11,209,6,Friday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5004,1900-07-27 11:00:00,12,209,6,Friday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5005,1900-07-27 12:00:00,13,209,6,Friday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5006,1900-07-27 13:00:00,14,209,6,Friday,7,19.444444444444443,19.444444444444443,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5007,1900-07-27 14:00:00,15,209,6,Friday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5008,1900-07-27 15:00:00,16,209,6,Friday,7,19.444444444444443,21.11111111111111,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
5009,1900-07-27 16:00:00,17,209,6,Friday,7,19.444444444444443,17.77777777777778,23.333333333333332,25.0,48.888888888888886,53.33333333333333,,,
